"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
963045661541;;;;;"Набор ""Golden Moments"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;kv0yCIUeT2MmV1fpSYlB;682043566351;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-682043566351-nabor-golden-moments?editionuid=963045661541
987883371481;;;;;"Набор ""Golden Moments"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;9UmXSotUR4F6nX3aDEjZ;682043566351;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-682043566351-nabor-golden-moments?editionuid=987883371481
848976761671;;;;;"Набор ""Golden Moments"" - 36 Ягод";;;;4050.00;;;"Размер:36 Ягод";;ViVolHcIFpiOpmLKHoUN;682043566351;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-682043566351-nabor-golden-moments?editionuid=848976761671
347490028531;;;"New Year!";"Новый год";"Шляпная коробка ""Christmas story""";;"<p style=""text-align: center;""><span style=""font-size: 18px; color: rgb(0, 0, 0);"">Happy New Year!</span></p><br /><span style=""font-size: 18px;"">В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.</span><br /><span style=""font-size: 18px;"">Поздравьте своих близких и родных вместе с </span><span style=""font-size: 18px; color: rgb(255, 175, 193);"">DELIBERRY</span><span style=""font-size: 18px;"">!</span><br /><span style=""font-size: 18px;"">Все ингредиенты в нашем наборе съедобны.</span><br /><br />#nbsp;<strong>Размеры:</strong><br /><ul><li>S#nbsp;15-17 ягод + цветы / диаметр коробки 16 см</li><li>M 25-30 ягод + цветы / диаметр коробки 18 см</li><li>L#nbsp;40-45 ягод + цветы / диаметр коробки 20 см</li></ul><br /><u style=""font-size: 18px;"">Наши конкурентные преимущества:</u><br /><ol><li><span style=""font-size: 18px;"">Фото-контроль перед отправкой заказчику.</span></li><li><span style=""font-size: 18px;"">Бережная курьерская доставка.</span></li><li><span style=""font-size: 18px;"">Крепкая и надежная упаковка.</span></li><li><span style=""font-size: 18px;"">Постоянная связь с менеджером.</span></li></ol><br /><span style=""font-size: 18px;"">Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.</span><br /><br /><span style=""font-size: 18px;"">Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!</span><br /><br /><span style=""font-size: 18px;"">Клубника в шоколаде не была бы ею без шоколада.</span><br /><span style=""font-size: 18px;"">Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.</span><br /><br /><span style=""font-size: 18px;"">Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.</span><br /><ul><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка по Москве - 490 руб.</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</span></li></ul><br /><br />";https://static.tildacdn.com/stor6361-6233-4734-b662-343334306539/68970289.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";ji3EXilxI2B6S7hOb2Mi;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-347490028531-shlyapnaya-korobka-christmas-story
630947335851;;;;;"Шляпная коробка ""Christmas story"" - S";;;;3590.00;;;Размер:S;;XGLhzC72IHKKj7UGNIsV;347490028531;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-347490028531-shlyapnaya-korobka-christmas-story?editionuid=630947335851
520975285921;;;;;"Шляпная коробка ""Christmas story"" - M";;;;4790.00;;;Размер:M;;APf6jSyU4SkARO2uPx0D;347490028531;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-347490028531-shlyapnaya-korobka-christmas-story?editionuid=520975285921
658311724491;;;;;"Шляпная коробка ""Christmas story"" - L";;;;5890.00;;;Размер:L;;Oo3sBp4UPHSZLuXklY8S;347490028531;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-347490028531-shlyapnaya-korobka-christmas-story?editionuid=658311724491
795086029591;;;"New Year!";"Новый год";"Шляпная коробка "" Joys of winter flavors""";;"<p style=""text-align: center;""><span style=""font-size: 18px; color: rgb(0, 0, 0);"">Happy New Year!</span></p><br /><span style=""font-size: 18px;"">В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.</span><br /><span style=""font-size: 18px;"">Поздравьте своих близких и родных вместе с </span><span style=""font-size: 18px; color: rgb(255, 175, 193);"">DELIBERRY</span><span style=""font-size: 18px;"">!</span><br /><span style=""font-size: 18px;"">Все ингредиенты в нашем наборе съедобны.</span><br /><br />#nbsp;<strong>Размеры:</strong><br /><ul><li>S#nbsp;15-17 ягод + цветы / диаметр коробки 16 см</li><li>M 25-30 ягод + цветы / диаметр коробки 18 см</li><li>L#nbsp;40-45 ягод + цветы / диаметр коробки 20 см</li></ul><br /><u style=""font-size: 18px;"">Наши конкурентные преимущества:</u><br /><ol><li><span style=""font-size: 18px;"">Фото-контроль перед отправкой заказчику.</span></li><li><span style=""font-size: 18px;"">Бережная курьерская доставка.</span></li><li><span style=""font-size: 18px;"">Крепкая и надежная упаковка.</span></li><li><span style=""font-size: 18px;"">Постоянная связь с менеджером.</span></li></ol><br /><span style=""font-size: 18px;"">Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.</span><br /><br /><span style=""font-size: 18px;"">Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!</span><br /><br /><span style=""font-size: 18px;"">Клубника в шоколаде не была бы ею без шоколада.</span><br /><span style=""font-size: 18px;"">Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.</span><br /><br /><span style=""font-size: 18px;"">Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.</span><br /><ul><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка по Москве - 490 руб.</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</span></li></ul><br /><br />";https://static.tildacdn.com/stor6464-3165-4536-b039-653531653933/74832145.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";mkifgbDgasBgBhVF5mc7;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-795086029591-shlyapnaya-korobka-joys-of-winter-flavor
978067533871;;;;;"Шляпная коробка "" Joys of winter flavors"" - S";;;;3590.00;;;Размер:S;;7YivER7P2tvfXBuApok3;795086029591;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-795086029591-shlyapnaya-korobka-joys-of-winter-flavor?editionuid=978067533871
215568568751;;;;;"Шляпная коробка "" Joys of winter flavors"" - M";;;;4790.00;;;Размер:M;;1r9jHzEZD6Ysi9TaRdoV;795086029591;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-795086029591-shlyapnaya-korobka-joys-of-winter-flavor?editionuid=215568568751
953028656731;;;;;"Шляпная коробка "" Joys of winter flavors"" - L";;;;5890.00;;;Размер:L;;5mH9gJmTIEIgGiGKYDzA;795086029591;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-795086029591-shlyapnaya-korobka-joys-of-winter-flavor?editionuid=953028656731
588970789961;;;"New Year!";"Новый год";"Шляпная коробка "" Snow surprises""";;"<p style=""text-align: center;""><span style=""color: rgb(0, 0, 0); font-size: 18px;"">Happy New Year!</span></p><br /><span style=""font-size: 18px;"">В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.</span><br /><span style=""font-size: 18px;"">Поздравьте своих близких и родных вместе с </span><span style=""font-size: 18px; color: rgb(255, 175, 193);"">DELIBERRY</span><span style=""font-size: 18px;"">!</span><br /><span style=""font-size: 18px;"">Все ингредиенты в нашем наборе съедобны.</span><br /><br />#nbsp;<strong>Размеры:</strong><br /><ul><li>S#nbsp;15-17 ягод + цветы / диаметр коробки 16 см</li><li>M 25-30 ягод + цветы / диаметр коробки 18 см</li><li>L#nbsp;40-45 ягод + цветы / диаметр коробки 20 см</li></ul><br /><br /><u style=""font-size: 18px;"">Наши конкурентные преимущества:</u><br /><ol><li><span style=""font-size: 18px;"">Фото-контроль перед отправкой заказчику.</span></li><li><span style=""font-size: 18px;"">Бережная курьерская доставка.</span></li><li><span style=""font-size: 18px;"">Крепкая и надежная упаковка.</span></li><li><span style=""font-size: 18px;"">Постоянная связь с менеджером.</span></li></ol><br /><span style=""font-size: 18px;"">Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.</span><br /><br /><span style=""font-size: 18px;"">Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!</span><br /><br /><span style=""font-size: 18px;"">Клубника в шоколаде не была бы ею без шоколада.</span><br /><span style=""font-size: 18px;"">Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.</span><br /><br /><span style=""font-size: 18px;"">Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.</span><br /><ul><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка по Москве - 490 руб.</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</span></li><li style=""text-align: left;""><span style=""font-size: 18px;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</span></li></ul><br /><br />";https://static.tildacdn.com/stor6330-3234-4565-b964-333135623863/62790409.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";uAuzhvm2MJP3Xr8UP4yJ;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-588970789961-shlyapnaya-korobka-snow-surprises
466210528831;;;;;"Шляпная коробка "" Snow surprises"" - S";;;;3590.00;;;Размер:S;;NGZfPGOaUt479MCrkknE;588970789961;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-588970789961-shlyapnaya-korobka-snow-surprises?editionuid=466210528831
193729248581;;;;;"Шляпная коробка "" Snow surprises"" - M";;;;4790.00;;;Размер:M;;EUIzgbVyBKoo6DchMVnH;588970789961;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-588970789961-shlyapnaya-korobka-snow-surprises?editionuid=193729248581
537679139371;;;;;"Шляпная коробка "" Snow surprises"" - L";;;;5890.00;;;Размер:L;;Ur0osdpEvSN7Px3pKAC0;588970789961;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-588970789961-shlyapnaya-korobka-snow-surprises?editionuid=537679139371
708419265821;;;"New Year!";"Новый год";"Букет ""New Year's mix""";;"<div style=""font-size: 18px;"" data-customstyle=""yes""><p style=""text-align: center;""><span style=""color: rgb(0, 0, 0);"">Happy New Year!</span></p><br />В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.<br />Поздравьте своих близких и родных вместе с <span style=""color: rgb(255, 175, 193);"">DELIBERRY</span>!<br />Все ингредиенты в нашем наборе съедобны.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li><li style=""text-align: left;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</li></ul></div>";https://static.tildacdn.com/stor6434-3739-4137-a166-383061323534/94170340.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";pYvjo2VacL30L1k1MAjo;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix
814976820961;;;;;"Букет ""New Year's mix"" - XS 12-15 ягод";;;;1790.00;;;"Размер букета:XS 12-15 ягод";;aoULJsh7zUtPf2TJB2IO;708419265821;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix?editionuid=814976820961
387448609191;;;;;"Букет ""New Year's mix"" - S 25-30 ягод";;;;2990.00;;;"Размер букета:S 25-30 ягод";;J0JDSbdPBNnGBeEpx4lY;708419265821;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix?editionuid=387448609191
320777462091;;;;;"Букет ""New Year's mix"" - M 35-40 ягод";;;;3780.00;;;"Размер букета:M 35-40 ягод";;mNPE4SCr0BV4657pSJxs;708419265821;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix?editionuid=320777462091
905797058961;;;;;"Букет ""New Year's mix"" - L 55-60 ягод";;;;4300.00;;;"Размер букета:L 55-60 ягод";;ru5AyONyvfE0f6vYGZyO;708419265821;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix?editionuid=905797058961
734128281801;;;;;"Букет ""New Year's mix"" - XL 75-80 ягод";;;;5000.00;;;"Размер букета:XL 75-80 ягод";;d4bVlsNvd8XjjN4s31b2;708419265821;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-708419265821-buket-new-years-mix?editionuid=734128281801
195980160631;;;"New Year!";"Новый год";"Букет ""Winter star magic""";;"<div style=""font-size: 18px;"" data-customstyle=""yes""><p style=""text-align: center;""><span style=""color: rgb(0, 0, 0);"">Happy New Year!</span></p><br />В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.<br />Поздравьте своих близких и родных вместе с <span style=""color: rgb(255, 175, 193);"">DELIBERRY</span>!<br />Все ингредиенты в нашем наборе съедобны.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li><li style=""text-align: left;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</li></ul></div>";https://static.tildacdn.com/stor6266-6435-4939-b838-623631316464/16740023.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";f0blzrU0DoN6jrkvpZUK;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic
217149182511;;;;;"Букет ""Winter star magic"" - XS 12-15 ягод";;;;1790.00;;;"Размер букета:XS 12-15 ягод";;YjdzZ3cH1jJVB49zUMJ8;195980160631;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic?editionuid=217149182511
150108465551;;;;;"Букет ""Winter star magic"" - S 25-30 ягод";;;;2990.00;;;"Размер букета:S 25-30 ягод";;Pv2y03TCHSxdEvPu3AbB;195980160631;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic?editionuid=150108465551
984722254041;;;;;"Букет ""Winter star magic"" - M 35-40 ягод";;;;3780.00;;;"Размер букета:M 35-40 ягод";;oRVGmKsNTZmku9g2XirA;195980160631;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic?editionuid=984722254041
346442685701;;;;;"Букет ""Winter star magic"" - L 55-60 ягод";;;;4300.00;;;"Размер букета:L 55-60 ягод";;GycBOXXG69i7AOOgD0ay;195980160631;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic?editionuid=346442685701
130252476421;;;;;"Букет ""Winter star magic"" - XL 75-80 ягод";;;;5000.00;;;"Размер букета:XL 75-80 ягод";;k4bTAnnUbNnh9tgM19X5;195980160631;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-195980160631-buket-winter-star-magic?editionuid=130252476421
231689111981;;;"New Year!";"Новый год";"Букет ""Forest vibe""";;"<div style=""font-size: 18px;"" data-customstyle=""yes""><p style=""text-align: center;""><span style=""color: rgb(0, 0, 0);"">Happy New Year!</span></p><br />В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.<br />Поздравьте своих близких и родных вместе с <span style=""color: rgb(255, 175, 193);"">DELIBERRY</span>!<br />Все ингредиенты в нашем наборе съедобны.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li><li style=""text-align: left;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</li></ul></div>";https://static.tildacdn.com/stor3836-6531-4635-b363-613832393032/70803274.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";o1fNBg4OHsGuhUdsOAna;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-231689111981-buket-forest-vibe
904535743971;;;;;"Букет ""Forest vibe"" - S 25-30 ягод";;;;2990.00;;;"Размер букета:S 25-30 ягод";;OhUJHKg854xAEKhVKIXb;231689111981;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-231689111981-buket-forest-vibe?editionuid=904535743971
866018717061;;;;;"Букет ""Forest vibe"" - M 35-40 ягод";;;;3780.00;;;"Размер букета:M 35-40 ягод";;BYf6ckH11mg9k3nvHK5m;231689111981;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-231689111981-buket-forest-vibe?editionuid=866018717061
189095123321;;;;;"Букет ""Forest vibe"" - L 55-60 ягод";;;;4300.00;;;"Размер букета:L 55-60 ягод";;2CGhh6B5oXdnsynIhEdc;231689111981;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-231689111981-buket-forest-vibe?editionuid=189095123321
558287760071;;;;;"Букет ""Forest vibe"" - XL 75-80 ягод";;;;5000.00;;;"Размер букета:XL 75-80 ягод";;BkfrZCp46h3tuLlL5nSG;231689111981;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-231689111981-buket-forest-vibe?editionuid=558287760071
670404067181;;;"New Year!";"Новый год";"Букет ""Ice diamond""";;"<div style=""font-size: 18px;"" data-customstyle=""yes""><p style=""text-align: center;""><span style=""color: rgb(0, 0, 0);"">Happy New Year!</span></p><br />В такой прекрасный месяц, мы не могли не подготовить для вас сказочный ассортимент и то, что вы сейчас увидите, вскружит вам голову.<br />Поздравьте своих близких и родных вместе с <span style=""color: rgb(255, 175, 193);"">DELIBERRY</span>!<br />Все ингредиенты в нашем наборе съедобны.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li><li style=""text-align: left;"">Самовывоз осуществляется по адресу:#nbsp;Никулинская 23 к1</li></ul></div>";https://static.tildacdn.com/stor3465-6530-4431-a262-666162346631/40049977.jpg;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100|Добавить топпер:Без топпера=+0;""С любовью"" 150 руб.=+150;""Поздравляю"" 150 руб.=+150;""С Днем рождения"" 150 руб.=+150;""С Новым годом"" 150 руб.=+150;""C 8 Марта"" 150 руб.=+150;""С Днем свадьбы"" 150 руб.=+150;""Любимой бабушке"" 150 руб.=+150;""Любимой маме"" 150 руб.=+150";XDNt1fyLE3XOJmGi0pDI;;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-670404067181-buket-ice-diamond
849566644181;;;;;"Букет ""Ice diamond"" - XS 12-15 ягод";;;;1790.00;;;"Размер букета:XS 12-15 ягод";;sToNkx23MeMxkSN5IMkM;670404067181;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-670404067181-buket-ice-diamond?editionuid=849566644181
606664034641;;;;;"Букет ""Ice diamond"" - S 25-30 ягод";;;;2990.00;;;"Размер букета:S 25-30 ягод";;Er3yJcx6hMZUinXf1JeL;670404067181;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-670404067181-buket-ice-diamond?editionuid=606664034641
540391433471;;;;;"Букет ""Ice diamond"" - M 35-40 ягод";;;;3780.00;;;"Размер букета:M 35-40 ягод";;92iCg4e6J1h4i4JIN706;670404067181;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-670404067181-buket-ice-diamond?editionuid=540391433471
233596008011;;;;;"Букет ""Ice diamond"" - L 55-60 ягод";;;;4300.00;;;"Размер букета:L 55-60 ягод";;MliKG82YuvNdICcvkTFp;670404067181;0;0;0;0;https://deliberry-shop.ru/event/tproduct/726039742-670404067181-buket-ice-diamond?editionuid=233596008011
